"Num_of_http_request","Num of get request","Num of post request","Num requests between first html response and malware response","if_there_other_format_between_exe_html","if exist fake_format(Pretending action)","if exist refer_header_for_malware_request","entropy_of_downloadmalware_url","request_parameters","request_parameters_length","Get or Post request","Have_exe_file","entropy_of_exe_file","suspicious functions","vt positive results","availability","DN entropy","result"
"584","252","40","69","1","0","0","0.482715646","1","4","0","1","7.560869098","5","52","0","0.459558236","0"
"624","272","40","5","1","0","0","0.54130806","1","15","0","1","5.499691592","1","56","0","0.526120771","0"
"184","68","24","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"288","120","24","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"208","80","24","91","1","0","0","0.681372554","4","127","0","1","7.384299334","0","53","1","0.465363443","0"
"368","152","32","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"240","120","0","87","1","0","0","0.498222604","1","4","0","1","7.573038278","5","51","1","0.480002282","0"
"264","132","0","131","1","0","0","0.54079504","1","8","0","1","6.977153608","0","55","0","0.507070602","0"
"32","16","0","15","1","1","0","0.705037752","4","125","0","1","7.535541416","5","48","1","0.474527183","0"
"88","44","0","31","1","0","0","0.682329074","3","116","0","1","7.53534389","5","50","0","0.466707595","0"
"440","196","24","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"0","0","0","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"80","20","20","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"128","44","20","21","1","0","0","0.701563443","1","65","0","1","5.000737816","3","46","0","0.485255639","0"
"8","4","0","0","1","0","0","0.499503131","1","30","0","1","7.055265772","0","48","0","0.440338994","0"
"240","120","0","107","1","0","0","0.537280767","1","32","0","1","7.568290315","5","51","1","0.326322153","0"
"256","120","8","107","1","0","0","0.537280767","1","32","0","1","7.568290315","5","51","1","0.326322153","0"
"440","212","8","79","1","0","0","0.680552589","3","116","0","1","6.428548725","2","53","0","0.445880028","0"
"72","36","0","25","1","0","0","0.488249307","1","32","0","1","6.917048922","2","55","1","0.375779873","0"
"152","76","0","25","1","0","0","0.488249307","1","32","0","1","6.917048922","2","55","1","0.375779873","0"
"304","136","16","25","1","0","0","0.488249307","1","32","0","1","6.917048922","2","55","1","0.375779873","0"
"304","136","16","25","1","0","0","0.488249307","1","32","0","1","6.917048922","2","55","1","0.375779873","0"
"520","228","32","25","1","0","0","0.488249307","1","32","0","1","6.917048922","2","55","1","0.375779873","0"
"680","308","32","47","1","0","0","0.552112817","1","28","0","1","5.993693044","0","52","0","0.424884954","0"
"688","312","32","47","1","0","0","0.460570104","1","6","0","1","7.899623048","0","54","0","0.446553912","0"
"768","340","44","47","1","0","0","0.460570104","1","6","0","1","7.899623048","0","54","0","0.446553912","0"
"128","44","20","31","1","0","0","0.547631368","1","27","0","1","6.477586272","3","50","0","0.457653264","0"
"232","116","0","107","1","0","0","0.574167563","1","32","0","1","7.563446012","5","21","0","0.54995967","0"
"312","144","12","107","1","0","0","0.574167563","1","32","0","1","7.563446012","5","21","0","0.54995967","0"
"320","144","16","107","1","0","0","0.574167563","1","32","0","1","7.563446012","5","21","0","0.54995967","0"
"7632","3772","44","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"7752","3832","44","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"216","108","0","89","1","0","0","0.594193675","1","34","0","1","7.511781347","5","48","0","0.559130995","0"
"48","24","0","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"0","0","0","0","1","1","0","0","0","0","0","1","6.616609031","4","56","-1","-1","0"
"32","4","12","0","1","1","0","0.527726417","1","28","0","1","7.535967756","5","50","1","0.433465023","0"
"72","12","24","0","1","1","0","0.527726417","1","28","0","1","7.535967756","5","50","1","0.433465023","0"
"88","12","32","0","1","1","0","0.527726417","1","28","0","1","6.616609031","4","53","1","0.433465023","0"
"0","0","0","0","1","1","0","0","0","0","0","1","5.466289814","0","56","-1","-1","0"
"240","0","120","0","1","1","0","0","0","0","0","1","5.466289814","0","56","-1","-1","0"
"360","60","120","0","1","1","0","0","0","0","0","1","5.466289814","0","56","-1","-1","0"
"384","72","120","0","1","1","0","0","0","0","0","1","5.466289814","0","56","-1","-1","0"
"416","84","124","0","1","1","0","0","0","0","0","1","5.466289814","0","56","-1","-1","0"
"72","24","12","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"144","60","12","25","1","0","0","0.461041324","1","32","0","1","6.707512991","3","52","0","0.306163976","0"
"280","128","12","57","1","0","0","0.556841734","1","35","0","1","5.480216428","0","55","0","0.536604723","0"
"376","160","28","57","1","0","0","0.556841734","1","35","0","1","5.480216428","0","55","0","0.536604723","0"
"48","24","0","0","1","1","0","0","0","0","0","1","-1","-1","50","-1","-1","0"
"112","56","0","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"80","8","32","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"176","56","32","47","1","0","0","0.531589415","1","8","0","1","6.496320641","1","55","0","0.483666418","0"
"256","96","32","47","1","0","0","0.531589415","1","8","0","1","6.496320641","1","55","0","0.483666418","0"
"136","68","0","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"184","92","0","91","0","0","0","0.580580136","8","75","0","1","6.814652411","0","52","0","0.461212977","0"
"208","104","0","97","1","0","0","0.535842302","1","39","0","1","7.052535218","1","53","0","0.462933157","0"
"408","204","0","83","1","0","0","0.500543064","1","4","0","1","7.052535218","1","53","0","0.470283424","0"
"440","208","12","83","1","0","0","0.500543064","1","4","0","1","7.052535218","1","53","0","0.470283424","0"
"688","332","12","121","1","0","0","0.59938475","9","86","0","1","6.811029959","0","49","0","0.502741016","0"
"200","100","0","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"328","164","0","51","1","0","0","0.545331537","1","28","0","1","-1","-1","45","0","0.435215967","0"
"360","180","0","51","1","0","0","0.545331537","1","28","0","1","-1","-1","45","0","0.435215967","0"
"264","116","16","0","0","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"616","308","0","189","1","0","0","0.565343102","1","27","0","1","7.078610459","5","49","1","0.503373337","0"
"1576","788","0","463","1","0","0","0.547752683","1","8","0","1","6.433316828","0","53","0","0.513822166","0"
"0","0","0","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"128","64","0","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"160","80","0","79","1","0","0","0.557262884","1","8","0","1","6.42070651","0","57","0","0.532541561","0"
"184","92","0","61","1","0","0","0.505256125","1","72","0","1","6.29946509","0","51","0","0.389865458","0"
"32","4","12","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"40","4","16","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"264","116","16","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"184","84","8","65","1","0","0","0.542022859","1","24","0","1","7.256450053","1","51","0","0.421694665","0"
"432","196","20","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"0","0","0","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"112","48","8","45","1","0","0","0.682617428","3","113","0","1","6.823975184","8","45","1","0.472549339","0"
"8","4","0","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"232","116","0","103","1","0","0","0.552002741","1","28","0","1","6.230347614","0","50","0","0.472765286","0"
"240","120","0","103","1","0","0","0.552002741","1","28","0","1","6.230347614","0","50","0","0.472765286","0"
"248","120","4","103","1","0","0","0.552002741","1","28","0","1","6.230347614","0","50","0","0.472765286","0"
"176","88","0","77","1","0","0","0.540012046","1","27","0","1","6.443096956","0","52","0","0.451796187","0"
"240","116","4","77","1","0","0","0.47000215","1","16","0","1","5.644077596","2","52","1","0.398737269","0"
"352","172","4","55","1","0","0","0.559892937","1","8","0","1","7.149428861","0","54","0","0.535310541","0"
"8","4","0","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"24","4","8","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"288","136","8","111","1","0","0","0.596449807","1","8","0","1","-1","-1","51","0","0.564609468","0"
"200","100","0","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"120","60","0","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"56","28","0","0","1","1","0","0","0","0","0","1","6.977539321","1","48","-1","-1","0"
"160","76","0","33","1","1","0","0.572354147","1","27","0","1","5.587668114","0","54","1","0.483666418","0"
"112","32","24","0","1","1","0","0","0","0","0","1","6.875714001","2","46","-1","-1","0"
"192","72","24","37","1","1","0","0.688775825","4","128","0","1","7.208326533","5","50","1","0.478488724","0"
"232","72","44","37","1","1","0","0.688775825","4","128","0","1","6.875714001","2","50","1","0.478488724","0"
"256","72","56","37","1","1","0","0.688775825","4","128","0","1","6.875714001","2","50","1","0.478488724","0"
"296","72","76","37","1","1","0","0.688775825","4","128","0","1","6.875714001","2","50","1","0.478488724","0"
"296","72","76","37","1","1","0","0.688775825","4","128","0","1","6.875714001","2","50","1","0.478488724","0"
"0","0","0","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"16","0","8","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"224","104","8","103","1","0","0","0.588464366","1","8","0","1","-1","-1","53","0","0.544569801","0"
"128","64","0","39","1","0","0","0.506467472","1","80","0","1","7.087277268","0","53","0","0.451796187","0"
"128","64","0","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"80","32","8","27","1","0","0","0.682212318","1","65","0","1","5.938469991","1","53","1","0.383244668","0"
"216","100","8","55","1","0","0","0.538530146","1","66","0","1","6.742790782","0","49","0","0.475528661","0"
"0","0","0","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"16","0","8","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"624","292","20","0","1","1","0","0","0","0","0","1","5.119291845","0","58","-1","-1","0"
"112","56","0","49","1","0","0","0.555692935","1","8","0","1","7.652675204","1","52","0","0.531774438","0"
"248","124","0","95","1","0","0","0.518474653","1","73","0","1","7.122630487","0","53","0","0.455384281","0"
"72","24","12","0","1","1","0","0","0","0","0","1","7.620635699","0","46","-1","-1","0"
"104","40","12","0","1","1","0","0","0","0","0","1","7.620635699","0","51","-1","-1","0"
"112","44","12","0","1","1","0","0","0","0","0","1","7.620635699","0","51","-1","-1","0"
"176","88","0","87","1","0","0","0.705192955","4","128","0","1","7.39428417","5","53","0","0.505304111","0"
"2128","1036","28","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"2152","1044","32","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"208","104","0","93","1","0","0","0.577133719","7","68","0","1","6.811840622","1","46","0","0.523153748","0"
"144","24","48","0","1","1","0","0","0","0","0","1","6.878263281","2","50","-1","-1","0"
"200","48","52","0","1","1","0","0","0","0","0","1","6.878263281","2","50","-1","-1","0"
"88","20","24","0","1","1","0","0","0","0","0","1","7.380997541","2","49","-1","-1","0"
"96","48","0","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"344","172","0","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"3040","1488","32","1103","1","0","0","0.538786597","1","76","0","1","7.186336308","1","51","0","0.429992069","0"
"128","64","0","0","1","1","0","0","0","0","0","1","6.170604663","3","53","-1","-1","0"
"200","68","32","0","1","1","0","0","0","0","0","1","6.170604663","3","53","-1","-1","0"
"96","32","16","0","1","1","0","0","0","0","0","1","6.831134899","1","59","-1","-1","0"
"104","36","16","0","1","1","0","0","0","0","0","1","6.831134899","1","59","-1","-1","0"
"128","48","16","0","1","1","0","0","0","0","0","1","6.831134899","1","59","-1","-1","0"
"400","60","140","143","1","1","0","0.674325708","1","65","0","1","6.60106387","0","55","1","0.482070602","0"
"16","8","0","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"40","20","0","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"176","88","0","67","1","0","0","0.549015817","1","10","0","1","6.727901582","3","52","0","0.473392988","0"
"152","68","8","53","1","0","0","0.689852446","3","113","0","1","4.034498263","1","56","1","0.457653264","0"
"80","40","0","29","1","0","0","0.682833023","3","116","0","1","7.287891674","5","51","0","0.429649151","0"
"56","20","8","0","1","1","0","0","0","0","0","1","6.87770779","2","50","-1","-1","0"
"152","48","28","0","1","1","0","0","0","0","0","1","6.87770779","2","50","-1","-1","0"
"344","144","28","95","1","1","0","0.588257318","7","71","0","1","6.729069907","0","45","0","0.523737269","0"
"5376","2584","104","2031","1","1","0","0.569243062","1","10","0","1","6.696319038","5","52","0","0.546213435","0"
"5424","2596","116","2031","1","1","0","0.569243062","1","10","0","1","6.87770779","2","50","0","0.546213435","0"
"16","4","4","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"48","4","20","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"1204","580","24","390","1","0","0","0.487457366","1","32","0","1","6.921515908","3","51","0","0.320681034","0"
"1308","632","24","390","1","0","0","0.487457366","1","32","0","1","6.921515908","3","51","0","0.320681034","0"
"1308","632","24","390","1","0","0","0.487457366","1","32","0","1","6.921515908","3","51","0","0.320681034","0"
"1396","660","40","390","1","0","0","0.487457366","1","32","0","1","6.921515908","3","51","0","0.320681034","0"
"1396","660","40","390","1","0","0","0.487457366","1","32","0","1","6.921515908","3","51","0","0.320681034","0"
"1420","668","44","390","1","0","0","0.487457366","1","32","0","1","6.921515908","3","51","0","0.320681034","0"
"144","72","0","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"328","84","80","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"424","116","96","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"616","212","96","95","1","0","0","0.576723081","7","71","0","1","6.725882458","1","50","0","0.522750737","0"
"8","0","4","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"160","68","12","61","1","1","0","0.451882634","1","15","0","1","6.842727731","4","59","0","0.415403936","0"
"160","68","12","61","1","1","0","0.451882634","1","15","0","1","6.876514698","2","51","0","0.415403936","0"
"264","116","16","51","1","1","0","0.563862459","1","25","0","1","6.845342114","7","55","0","0.452109322","0"
"8","4","0","0","1","0","0","0.474630265","1","15","0","1","7.730686705","5","50","0","0.415795047","0"
"144","72","0","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"136","44","24","0","1","1","0","0","0","0","0","1","-1","-1","-1","-1","-1","0"
"0","0","0","0","1","1","0","0","0","0","0","1","-1","-1","-1","-1","-1","0"
"0","0","0","0","1","1","0","0","0","0","0","1","-1","-1","-1","-1","-1","0"
"120","60","0","45","1","0","0","0.562683493","1","26","0","1","6.229857336","0","52","0","0.461090237","0"
"64","32","0","0","1","1","0","0","0","0","0","1","6.666337807","1","51","-1","-1","0"
"24","12","0","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"176","88","0","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"264","128","4","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"104","40","12","0","1","1","0","0","0","0","0","1","7.615832996","2","56","-1","-1","0"
"304","136","16","0","1","1","0","0","0","0","0","1","7.615832996","2","56","-1","-1","0"
"112","36","20","0","1","1","0","0","0","0","0","1","7.535593121","1","49","-1","-1","0"
"248","104","20","0","1","1","0","0","0","0","0","1","7.535593121","1","50","-1","-1","0"
"312","152","4","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"72","36","0","31","1","0","0","0.590551811","7","66","0","1","6.111038775","0","50","0","0.512588964","0"
"152","76","0","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"336","168","0","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"336","164","4","81","1","0","0","0.533272008","1","37","0","1","7.954411915","1","46","0","0.529803693","0"
"960","412","68","0","1","1","0","0","0","0","0","1","-1","-1","49","-1","-1","0"
"2104","1052","0","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"96","48","0","31","1","0","0","0.436707595","1","12","0","1","7.93702231","1","48","0","0.378373342","0"
"104","52","0","49","1","0","0","0.596349979","1","67","0","1","6.713639312","5","56","0","0.529862641","0"
"216","108","0","53","1","0","0","0.584101118","1","110","0","1","6.713639312","5","56","0","0.522556432","0"
"216","108","0","53","1","0","0","0.584101118","1","110","0","1","6.713639312","5","56","0","0.522556432","0"
"344","172","0","61","1","0","0","0.608097515","7","98","0","1","6.713639312","5","56","0","0.526407574","0"
"472","236","0","61","1","0","0","0.573770213","1","70","0","1","6.713639312","5","56","0","0.526120771","0"
"0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"56","8","20","0","0","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"904","440","12","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"104","44","8","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"808","384","20","377","1","0","0","0.576105019","1","98","0","1","7.065785311","4","52","0","0.520482033","0"
"800","380","20","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"120","60","0","41","1","0","0","0.648991597","1","67","0","1","7.592568269","5","50","0","0.446553912","0"
"64","16","16","0","1","1","0","0","0","0","0","1","6.454891954","0","52","-1","-1","0"
"144","56","16","0","1","1","0","0","0","0","0","1","6.454891954","0","56","-1","-1","0"
"680","280","60","0","1","1","0","0","0","0","0","1","6.454891954","0","56","-1","-1","0"
"88","44","0","27","1","0","0","0.642290964","1","67","0","1","6.747713314","1","51","0","0.422347938","0"
